source_origin_time,source_end_time,source_magnitude,p_arrival_sample,s_arrival_sample,snr,waveform_index,station
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,489,SMRI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,490,SOEI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,491,TNTI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,3250,None,0.07000000029802322,492,TOLI2
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,493,UGM
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,673,None,0.8199999928474426,494,BBJI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,495,BKB
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,496,BKNI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,497,BNDI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,498,FAKI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,499,GSI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,1962,None,0.4300000071525574,500,JAGI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,501,LHMI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,502,LUWI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,503,MMRI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,2926,None,-0.2800000011920929,504,PLAI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,505,PMBI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,506,SANI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,507,SAUI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,1206,None,-0.7099999785423279,508,SMRI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,4628,None,-0.3400000035762787,509,SOEI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,510,TNTI
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,None,None,0.0,511,TOLI2
2018-01-15T14:15:01.090000Z,2018-01-15T14:16:01.090000Z,4.74,1053,None,-1.2999999523162842,512,UGM
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,None,None,0.0,513,BBJI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,None,None,0.0,514,BKB
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,5608,None,1.4900000095367432,515,BKNI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,2275,None,-1.9199999570846558,516,BNDI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,2570,None,0.6399999856948853,517,FAKI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,6174,None,0.6700000166893005,518,GSI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,3530,None,-0.23999999463558197,519,JAGI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,None,None,0.0,520,LHMI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,772,None,-0.30000001192092896,521,LUWI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,2565,None,0.12999999523162842,522,MMRI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,3024,None,-0.10999999940395355,523,PLAI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,None,None,0.0,524,PMBI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,1088,None,0.8199999928474426,525,SANI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,None,None,0.0,526,SAUI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,None,None,0.0,527,SMRI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,2852,None,0.25,528,SOEI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,1192,None,-0.3799999952316284,529,TNTI
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,1029,None,0.38999998569488525,530,TOLI2
2018-01-15T06:31:51.920000Z,2018-01-15T06:32:51.920000Z,5.19,None,None,0.0,531,UGM
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,532,BBJI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,533,BKB
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,534,BKNI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,535,BNDI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,5452,None,-0.3199999928474426,536,FAKI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,6530,None,-0.15000000596046448,537,GSI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,538,JAGI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,539,LHMI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,4093,None,-0.029999999329447746,540,LUWI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,541,MMRI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,5909,None,-0.7599999904632568,542,PLAI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,543,PMBI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,4520,None,0.11999999731779099,544,SANI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,545,SAUI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,546,SMRI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,6103,None,0.9200000166893005,547,SOEI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,4009,None,0.029999999329447746,548,TNTI
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,549,TOLI2
2018-01-14T15:49:25.490000Z,2018-01-14T15:50:25.490000Z,5.2,None,None,0.0,550,UGM
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,551,BBJI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,552,BKB
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,553,BKNI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,554,BNDI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,555,FAKI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,556,GSI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,557,JAGI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,558,LHMI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,559,LUWI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,560,MMRI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,561,PLAI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,562,PMBI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,563,SANI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,564,SAUI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,565,SMRI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,566,SOEI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,567,TNTI
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,568,TOLI2
2018-01-14T15:48:10.850000Z,2018-01-14T15:49:10.850000Z,4.79,None,None,0.0,569,UGM
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,570,BBJI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,571,BKB
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,572,BKNI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,573,BNDI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,574,FAKI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,575,GSI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,576,JAGI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,577,LHMI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,578,LUWI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,5892,None,-0.019999999552965164,579,MMRI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,5920,None,0.20000000298023224,580,PLAI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,581,PMBI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,4536,None,0.12999999523162842,582,SANI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,583,SAUI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,584,SMRI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,6114,None,0.30000001192092896,585,SOEI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,3998,None,-0.05999999865889549,586,TNTI
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,587,TOLI2
2018-01-14T15:20:28.500000Z,2018-01-14T15:21:28.500000Z,4.99,None,None,0.0,588,UGM
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,2013,None,-0.11999999731779099,589,BBJI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,590,BKB
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,1191,None,-0.28999999165534973,591,BKNI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,592,BNDI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,593,FAKI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,1794,None,-0.15000000596046448,594,GSI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,595,JAGI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,596,LHMI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,597,LUWI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,598,MMRI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,599,PLAI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,932,None,-0.17000000178813934,600,PMBI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,601,SANI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,602,SAUI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,603,SMRI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,604,SOEI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,605,TNTI
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,606,TOLI2
2018-01-14T04:53:59.860000Z,2018-01-14T04:54:59.860000Z,5.05,None,None,0.0,607,UGM
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,608,BBJI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,609,BKB
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,610,BKNI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,611,BNDI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,612,FAKI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,613,GSI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,614,JAGI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,615,LHMI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,5407,None,-0.3499999940395355,616,LUWI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,617,MMRI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,618,PLAI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,619,PMBI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,620,SANI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,621,SAUI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,622,SMRI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,623,SOEI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,624,TNTI
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,625,TOLI2
2018-01-13T07:11:28.610000Z,2018-01-13T07:12:28.610000Z,5.33,None,None,0.0,626,UGM
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,627,BBJI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,628,BKB
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,629,BKNI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,1116,None,-1.4900000095367432,630,BNDI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,1618,None,-0.4699999988079071,631,FAKI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,632,GSI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,633,JAGI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,634,LHMI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,1303,None,0.41999998688697815,635,LUWI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,636,MMRI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,637,PLAI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,638,PMBI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,362,None,1.2899999618530273,639,SANI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,640,SAUI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,641,SMRI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,642,SOEI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,1063,None,-0.029999999329447746,643,TNTI
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,2085,None,-0.1899999976158142,644,TOLI2
2018-01-13T05:38:11.480000Z,2018-01-13T05:39:11.480000Z,4.65,None,None,0.0,645,UGM
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,646,BBJI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,647,BKB
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,6148,None,-0.6399999856948853,648,BKNI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,649,BNDI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,3282,None,-0.05999999865889549,650,FAKI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,651,GSI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,2425,None,0.2800000011920929,652,JAGI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,653,LHMI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,2547,None,-0.10000000149011612,654,LUWI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,514,None,-1.4500000476837158,655,MMRI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,1509,None,-0.25,656,PLAI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,657,PMBI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,2426,None,0.6499999761581421,658,SANI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,659,SAUI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,660,SMRI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,481,None,0.3100000023841858,661,SOEI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,662,TNTI
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,3211,None,0.10000000149011612,663,TOLI2
2018-01-12T21:49:05.350000Z,2018-01-12T21:50:05.350000Z,5.11,None,None,0.0,664,UGM
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,665,BBJI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,666,BKB
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,667,BKNI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,668,BNDI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,669,FAKI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,670,GSI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,671,JAGI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,672,LHMI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,1413,None,-0.10000000149011612,673,LUWI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,674,MMRI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,675,PLAI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,676,PMBI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,1143,None,-0.3100000023841858,677,SANI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,678,SAUI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,679,SMRI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,680,SOEI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,443,None,-0.3100000023841858,681,TNTI
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,1659,None,0.10000000149011612,682,TOLI2
2018-01-12T01:49:09.690000Z,2018-01-12T01:50:09.690000Z,4.54,None,None,0.0,683,UGM
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,684,BBJI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,685,BKB
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,686,BKNI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,1023,None,-1.1299999952316284,687,BNDI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,1641,None,-0.07000000029802322,688,FAKI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,689,GSI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,690,JAGI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,691,LHMI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,692,LUWI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,693,MMRI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,694,PLAI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,695,PMBI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,1786,None,0.41999998688697815,696,SANI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,697,SAUI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,698,SMRI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,1444,None,0.5699999928474426,699,SOEI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,700,TNTI
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,701,TOLI2
2018-01-11T09:43:12.500000Z,2018-01-11T09:44:12.500000Z,4.77,None,None,0.0,702,UGM
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,703,BBJI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,704,BKB
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,705,BKNI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,706,BNDI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,707,FAKI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,708,GSI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,4563,None,0.15000000596046448,709,JAGI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,710,LHMI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,711,LUWI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,712,MMRI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,713,PLAI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,714,PMBI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,1229,None,1.2000000476837158,715,SANI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,716,SAUI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,717,SMRI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,718,SOEI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,492,None,-0.12999999523162842,719,TNTI
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,1747,None,-0.029999999329447746,720,TOLI2
2018-01-10T11:40:57.610000Z,2018-01-10T11:41:57.610000Z,5.0,None,None,0.0,721,UGM
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,5595,None,-0.009999999776482582,722,BBJI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,None,None,0.0,723,BKB
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,None,None,0.0,724,BKNI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,799,None,-0.46000000834465027,725,BNDI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,1323,None,0.029999999329447746,726,FAKI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,7620,None,-0.029999999329447746,727,GSI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,None,None,0.0,728,JAGI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,None,None,0.0,729,LHMI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,None,None,0.0,730,LUWI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,None,None,0.0,731,MMRI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,3293,None,-0.1899999976158142,732,PLAI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,None,None,0.0,733,PMBI
2018-01-08T20:17:24.530000Z,2018-01-08T20:18:24.530000Z,4.43,1761,None,-0.20000000298023224,734,SANI
